"Data Source","World Development Indicators",

"Last Updated Date","2016-04-11",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Europe & Central Asia (all income levels)","ECS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2694577428433","18.9485624902104","18.7304912185785","18.1923853305568","18.355615401501","18.7513060105318","18.9831545591688","19.6125145399363","20.0269065822968","20.4035198425439","20.5161092577588","20.0810744119704","19.5549804552945","19.3276656184988","19.2588757488043","19.7186149730824","20.1071166502274","20.18829819514","19.6672533595454","18.5060464518792","17.953948145352","18.0945497514832","18.2661028236827","18.7709375436505","","",
"Ecuador","ECU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.58510102401048","10.8480303433896","16.7098041707163","22.0399669337102","22.2977876814438","","","","","","","","","","","","","","","","","","","","","",
"Egypt, Arab Rep.","EGY","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.188374687889","14.9041206546925","18.4802300503235","18.764175257732","19.0474285714286","17.6230392156863","17.4629468177855","15.9646483640466","","","","","13.4077593032462","13.3499401197605","13.8359777457243","14.068635097493","15.8295127084345","15.3498523093448","15.3205248464545","15.6613605833813","14.1300762473065","14.0086354022318","12.5202221417361","","","",
"Euro area","EMU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.2059324698274","18.0355737006985","18.0130535938766","17.6113051115034","17.4883309475893","17.522191616058","17.7367570169466","18.2388693473341","18.5672469990735","19.0896509121632","18.9767868796023","18.6491885415423","18.2058752327297","18.098300391335","17.9059383355175","18.1635639964254","18.6189802852932","18.7635703491035","18.1989501062401","17.5299113896703","16.4184358203886","16.3629790278836","16.6868268567489","17.0530176619137","","",
"Eritrea","ERI","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.7535954306706","15.8199406165593","16.0650963809981","14.9225373330643","15.1479127685701","15.9083636737297","15.8889902850866","15.6685945244562","15.8349011114681","16.1043960828919","16.2322632442553","15.8578358435974","15.0037106244862","14.6215421869088","14.9553061465952","15.650260136734","16.1108320143178","16.6990958718809","13.247632985638","10.9933517572199","12.974494709565","12.4674307954033","12.1911413864789","13.9041882258027","","",
"Estonia","EST","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.22398489333462","1.41176280911723","1.16539861085164","1.1436256787862","1.05871825620545","1.00628092654258","0.989203809605518","1.0251642838787","1.03629441276046","1.063934442673","0.992556297125477","1.03469423441086","1.045015903401","0.949562161702497","1.08594398616482","1.01089037126313","0.986860245022301","1.02548458009835","1.03112166560632","","",
"Ethiopia","ETH","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.6391896656738","7.45060832431908","5.60078100255619","5.91191030957921","7.67825093616745","8.42952152649884","8.95248838813134","10.5227644109401","11.2621453760978","10.8848189783442","","8.08387167264084","9.70983167885198","9.11689550681182","9.68076220287628","8.72441638457738","8.26284585481565","7.81252966616113","7.81414425408042","6.58118138102551","8.1634410798229","9.20935861701915","","","","",
"European Union","EUU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7268735061773","19.4322503812827","19.1744235742501","18.6462136336284","18.7305408484339","19.169557929258","19.3587492946261","19.9486996290282","20.4884671040348","20.974378348252","20.9747856229386","20.5327012758254","20.0027451656791","19.784098876201","19.7174405865245","20.0214308596591","20.4616228105784","20.6007293916156","20.1309351161952","19.0113570070596","18.3814175885089","18.4076756988951","18.6531614138873","18.991292831856","","",
"Fragile and conflict affected situations","FCS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.4048982749148","24.4216946620363","24.8634759439966","22.4088430284088","23.1037901639344","20.7005762246844","21.9157551557907","22.63080502086","22.7262791048496","22.3858406624489","24.2730497266276","21.9187115988286","22.4967460027379","22.0843308486564","21.8511211191529","21.8326265896938","21.4553858945393","21.1202469665137","20.5496851371373","18.9577358058654","18.7049706039551","20.1326770593643","20.2609701040577","20.7553405049743","","",
"Fiji","FJI","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7570707070707","21.871694417238","21.6010076879642","21.410668253024","21.4956593324353","22.2061424086037","21.2021419009371","","","","","","","","22.1900155920428","21.348064225041","23.187023319146","","","","","","","","","",
"France","FRA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6443307446343","18.8249891861542","18.3715360976601","18.2834645201514","18.9799085561114","19.3030507381831","20.2162123293221","20.9254323854251","22.8655057504695","23.4592109146765","23.2475132187843","23.2501142122801","22.4514956046665","21.99887882216","22.0584995075873","22.216811551385","22.5073348666976","22.0974786474582","21.9959417391087","20.6806853410775","15.0425247975838","14.480615592604","14.9320364995647","15.5626215117419","","",
"Faroe Islands","FRO","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.1512933001772","24.847136557165","24.2803167817665","22.9810917932444","23.7970940391521","25.2341423278244","25.0610437897829","25.5053832011301","26.7630848110608","27.30495361309","27.4315669339645","27.3542454468009","26.2309028609352","25.7095383831483","25.9687810470342","26.1792901443005","26.867171863332","26.5983420656443","27.8267845803855","24.8827668221685","25.7221249360354","26.2055721589646","25.5059262688917","25.374405818269","","",
"Georgia","GEO","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.33383334137957","7.24198650895769","7.90305226992332","7.65175651415759","7.35241443955461","7.61665798912182","7.03285232967116","9.92742909878589","12.1100228230001","15.4482391095897","17.7153064979285","23.8093586706304","23.1385522072723","22.1391282326326","23.833401222789","24.1182849568623","","","",
"Ghana","GHA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4367986938714","13.1595956217207","10.7686571823574","13.1492471785336","","","","","","","","17.1929278946802","17.4931112111661","18.4776861347961","21.7521055188451","21.321508315786","12.807329516168","13.8779845463992","13.8959679074555","12.6124615220586","13.3883874032931","14.8657903615734","","","","",
"Guinea","GIN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4510890398349","11.1293021249752","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.2047799785766","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.1538213019354","9.59821747256309","18.7682186160477","","","","","","",
"Greece","GRC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.1212908347407","","","","","18.0500216103823","17.9314840238007","18.7338423470304","20.1448868842043","21.0443743735356","22.371601254039","20.9831101577947","20.5174624256911","19.0604058921169","18.7320787231756","19.7056532567296","19.8860214612189","20.234676753621","20.2363401109591","19.6902184774615","19.8012270214762","21.7071169105656","22.9252636525218","22.7630233490606","","",
"Grenada","GRD","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0467312645652","21.7160907494059","23.5222731981649","22.3358800226372","23.083109919571","","","","22.6341595907276","18.880155382753","18.1184263328341","17.9860343652524","18.6934078696678","17.2784687035931","18.3169127368216","19.0880169671262","19.66796875","19.4529147982063","18.2429274267655","18.7294985636951","19.1690122822997","18.6694173719487","","","",
"Greenland","GRL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.86521167042449","7.32568643787739","8.31394870079594","7.81982716975758","6.76522723609661","7.71473124255776","8.52966373904846","8.69766927303715","9.37193397451466","10.2471509266561","10.0649764496874","10.863024746423","11.880549290997","11.6738557631512","11.5527375023169","11.2053917806324","11.8569711714434","12.0593622456097","11.2738146491047","10.3355169080607","10.4352983658581","10.8378135595924","10.8359593536549","","","",
"Guam","GUM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.02760001069","14.8928371399117","14.4182154893958","13.9683224042805","14.7884804897853","15.3058053771668","15.5539935995655","15.804181957534","16.2524401875331","16.3822038169754","16.6372400300925","16.0069793794497","14.8279399280348","14.8651816635199","15.098141239776","15.8001892620303","16.3156362061055","16.6202325889733","15.9281230780124","14.3064310628175","13.475811416895","13.9662306984832","14.0555081502938","14.6321330359062","","",
"Hong Kong SAR, China","HKG","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.95423794237598","10.4190521246247","11.8160236218715","12.3975571409047","12.4853745660195","13.9413095594988","12.7205068295103","12.4996605892439","","","","","","",
"Honduras","HND","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.7464660455489","14.4958595829915","14.5349536156702","15.2383558209881","16.3850013460794","16.1305154477475","14.1619700571994","14.4250984008607","14.7879787886259","14.7474723155071","15.0632419088149","","",
"Heavily indebted poor countries (HIPC)","HPC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7813007433846","22.6522115930149","21.8045515699943","24.9965883678354","23.0383076055348","22.1586768373249","20.843071512374","21.3495654353199","20.6178042094889","19.8640595042329","19.7819320406675","19.857898975213","19.9295931886458","20.0103540963267","19.2403292311301","19.1612248882173","18.4680068974126","19.5771616553321","","","",
"Haiti","HTI","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.6748840030862","24.1925418388181","25.1332006451769","24.3134941243981","23.1668382872069","22.8765814154729","20.8664248491908","20.7008260505452","21.6629355544611","22.2654060207701","21.3277182828041","20.8067881983695","20.6895772256564","20.4457524123963","20.0002173729429","19.8785111532912","21.5081300189779","23.3837929945042","23.4709302194549","22.8552517688818","21.0776131195238","22.6672529015325","22.5253912314334","","",
"Indonesia","IDN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.7513427806323","15.6411641187506","15.758039259632","14.3564067572317","15.948418805747","14.9647719804903","14.2348021464991","16.0118591933021","15.0275881435824","16.3158354516018","","11.5781845835748","11.8269595891699","12.3855323103378","12.330767497785","","","","","","10.5374802336181","11.1581264624307","11.380591492191","","","",
"Isle of Man","IMN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.82135494678504","9.99562972557533","9.63623837004417","8.3881315148048","8.82697396018427","9.06780322783779","9.07236719009674","8.85395366129513","7.97331599785844","8.48942160477073","8.65830340454038","7.94020755211745","8.52674103971312","8.95110931272321","9.40586701542926","9.91376763580563","11.0254813270792","11.8936504338037","10.7511761330031","9.64099466718194","10.1883393366547","8.97951726675669","10.7884838792147","","","",
"Not classified","INX","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.3314595009254","25.6004636080925","25.9032855246031","25.8115354951169","27.0261408115281","26.4975029223","27.1899796541133","26.8858526387721","26.5314718554751","26.6977898922292","26.3298792141148","24.2187320068231","23.4945512490398","24.1144507577883","25.0402982353629","25.4074571029596","26.7272976591831","25.905120195492","23.7204230821086","22.0720224507661","22.0170665770335","21.5436379534961","22.5130421994659","22.8060910948336","","",
"Iran, Islamic Rep.","IRN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.57223654550189","6.16189081193254","6.88118064603057","3.86024599151454","4.37123611618735","6.2207986784778","7.94631513970403","10.1579620986559","8.64437605391204","8.32782333660685","5.86128209634561","5.74690355847576","4.99437771167475","5.20132534963171","5.37480794886005","6.85764819524588","6.40165875898253","6.15598443612345","6.43415935998342","7.67974202418221","","","","","","",
"Iraq","IRQ","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.3171556956555","22.6718367520425","22.973409506073","22.3241051157558","22.0745811993841","22.3310458154557","23.2107071551423","21.9203007036788","24.0553865591389","26.0164036969882","25.3894777299049","23.0685311910753","22.9788747895297","23.9543959371462","24.9847390181072","27.3296954873448","27.424165260653","26.1998655613694","23.3591804859825","20.2189943411528","20.7701923488608","21.286885730491","22.239182767743","22.9099909511897","","",
"Israel","ISR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.175564372926","22.9661494264461","30.6372030672028","31.1304789917537","31.7819937979485","27.1492457779136","26.3895467117243","26.6620772042075","25.7169538660051","25.5461400952962","27.1136183705339","26.6727540659972","25.7200039406463","25.0052394497177","24.8493267104487","25.2959393558935","25.9936508302444","25.9303650314234","23.6846437968668","21.7901979557291","22.4645895464209","22.7163168801829","21.9206034899565","22.9487417458147","","",
"Italy","ITA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2489100288714","24.8815607062824","25.5728726317708","26.3522921543863","25.1678808244444","23.1751947988905","23.0637941304842","24.5554003291799","23.4686811159948","23.9175445490056","22.5024414297621","22.272230771662","21.6708723857205","21.4646211121752","20.9580162364474","20.7430932051576","22.1138434143444","22.3662057300796","21.8818474035627","22.4242278370329","22.2468232834108","22.2816221548589","23.5717155196284","23.6469755446152","","",
"Jamaica","JAM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.1426110540479","23.8558017128824","23.2507225884106","24.1661870900426","23.0116217287386","22.7172072958173","21.0121166967164","21.6459571431057","22.0076907934569","21.726768763762","21.9159144719869","24.4637243321201","25.1199291916468","25.3278695828502","26.1371399196263","26.994282410753","27.2709137247353","27.1688961715966","26.5663242774732","25.7148113659728","26.9501876118279","26.6471469969622","","",
"Jordan","JOR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.007278971136","17.9499661933739","22.9707103294525","20.9168342735486","19.9861937266214","20.7090976602739","21.6869945639706","19.059507581136","18.1272419020515","18.1141986681205","19.0045538622448","18.6854756779165","17.4854256099373","18.2221097680786","21.0031220709952","24.4158117612619","24.5549373692334","24.68960296601","17.6875983808931","17.029734588343","15.9145981908536","14.9546406342033","15.2575858493808","","","",
"Japan","JPN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3100128477653","11.7962197097605","11.6936255103442","","","","","","","","","","","","","","","","","9.13796134369188","9.75579171960413","10.0868766501428","10.8579587110104","","",
"Kazakhstan","KAZ","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.78722058676219","7.29479389602331","7.74536993437448","10.2213950712596","9.64230065323767","12.1343597833771","13.0832376530724","13.9086779667034","","","","","","","","","","","",
"Kenya","KEN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.6238629026727","18.4072504584341","14.9656205102726","14.9354372843902","20.4943252750119","15.8475751382998","16.0621721300303","15.0594340769165","16.1544422237968","16.8311439614109","17.8317747821305","17.2945998384495","15.7657722070151","16.9728203627164","18.6704592164792","15.1414633727184","15.1619017555961","15.9636059614395","15.5452313787675","15.7333443073725","15.9476859890905","15.8783712566722","","","",
"Kyrgyz Republic","KGZ","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.8598427549629","14.6756855697551","15.0640132300203","12.594479322031","12.5113978172243","14.233179448472","12.2148314354288","11.7437942451139","12.4356925042601","","","","","14.218267998007","16.3963384184522","16.508506483524","15.0360908226648","15.0303100295731","16.1283038409506","18.1166871140746","","","",
"Cambodia","KHM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.17291207182526","7.53784459726862","8.11726525035463","7.89324271876395","8.17882230705795","9.69697912010539","10.5551966912509","9.64778122817713","10.0030401381124","10.1546928691448","11.6063373469546","11.9055716140248","13.3877762723573","",
"Kiribati","KIR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9734078026192","15.3261473507723","15.327539048976","16.0548809143189","16.2122862974313","","","","","","16.5916512223105","15.6680212760682","16.353994509422","18.7123032890117","20.8335273312377","23.4630874800658","21.7830333621952","21.6327243131899","21.2090964512672","20.6112151849878","18.3458265417202","20.7555776117624","20.1904302040256","","","",
"Korea, Rep.","KOR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.3536965669791","12.4726006543838","12.7095522178678","12.5222095436674","12.8236401490289","13.160587963535","13.3825502553791","13.1151722482295","12.8498056070607","13.0864302998749","14.6311271764346","13.920040664678","13.6451571116792","14.1400966118044","13.4464950011592","13.8580206747726","14.2894925400697","15.4764356422737","15.1477746968245","14.2867475587124","14.0454612631865","14.4356557945975","","","","",
"Kosovo","KSV","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.54507084715104","0.255607395220378","0.0858148101636521","1.09262406559551","1.42276428547822","1.14616711856051","0.965076951259128","1.17308423396513","1.49232965951702","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (developing only)","LAC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.7998188443914","10.2541560078448","10.8991643235729","10.144402562108","10.5156960603279","","","10.1959822202501","11.681575420676","12.1165630174493","12.5308702680409","","","","","","","","","14.1294706751686","13.9979349469449","14.8445830185042","14.1465408933321","","","",
"Lao PDR","LAO","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4896989969946","11.5877577431546","12.1029310481517","12.757158490028","12.9298215152254","13.6823285277879","14.8320019362923","","","",
"Lebanon","LBN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.9327256956041","12.6332285302841","13.3726879029859","11.9012298005842","11.8780769629646","14.4305904749238","15.3767133035178","16.6698323907059","15.3175744205416","15.1641488213281","15.0962779178839","16.5830143493431","16.9810007567629","17.0367888307155","16.3152981677949","15.4835552995545","14.8677552085515","","",
"Liberia","LBR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Libya","LBY","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0646918838418","22.0660614343899","22.2654456826455","21.3327035117032","22.3654808064759","22.5700739149886","22.3247443945708","22.2031273075709","24.2253638750503","24.0547185220134","23.0077766658318","23.441975006008","22.8922707453961","","","",
"Latin America & Caribbean (all income levels)","LCN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2602662836268","10.8816409881147","11.3905194341757","10.7539268476899","11.0488175175888","","","10.9616228894052","12.0099931054757","12.407909236674","12.7539691390662","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.8612878772906","12.1841968227101","13.2001462535564","","","","",
"Low income","LIC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1880015437148","11.1419879974708","","","","","",
"Liechtenstein","LIE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0208338512791","18.3047979696249","17.9534568745988","17.4699988990422","17.1679756304785","17.7520171555561","16.950690509915","16.007674050544","14.4764269842611","15.0120618754318","14.5027689483098","14.6255051956668","13.5562948759716","12.7106758527447","13.4659689569891","13.7325290221471","14.5772591775899","14.2216085895166","13.2773344349015","12.8003204769597","11.3000243474211","11.2563927600988","10.4084156938547","","","",
"Lower middle income","LMC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.8334862897882","12.8681391870534","13.2797557915263","12.4677700543108","12.8583792933433","12.9110880796839","12.4740378369855","12.7895392188342","12.1320831114465","12.7548223050064","","9.94103781520129","10.7813654366772","10.6315826977929","10.6925467890707","10.9802361894771","11.6220687809045","12.2495018240066","12.0804805278249","11.0249348514349","10.4930372398615","10.2352134461538","10.952777375837","","","",
"Low & middle income","LMY","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.6755410863875","13.1678590133372","12.249542784287","12.809239457964","","","13.152481017919","12.755648899447","","","","","","","12.4218511835113","12.9559692481861","13.1467048326965","13.5489018809161","12.6472056035312","12.5407194291933","12.6894553973737","","","","",
"Lesotho","LSO","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.6048970901348","41.6847709696609","42.8847688564477","46.6022900763359","47.325624766878","45.3626444159178","44.2958950969213","45.020191822312","37.3245033112583","38.4480294057586","36.1463881076197","39.1106078410019","37.2098164462102","39.9673437366372","46.7175738210721","46.1879138529892","61.0219033748193","56.8933550649173","58.6914002389612","","","","","","","",
"Lithuania","LTU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8962668677688","13.7700073018566","17.4829208925921","16.5874832995803","16.0540795080471","14.5750515025285","14.27765867284","17.1558254700366","16.9073894976818","16.9501418831864","17.2732381744433","17.8851754316968","17.5878710333673","17.3105643928784","13.8996819514301","13.3299263925632","13.3513275248763","13.4258798438821","13.6052087512924","","",
