"Data Source","World Development Indicators",

"Last Updated Date","2016-04-11",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Niger","NER","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","1.05227","","","","","","","","","","","","","","","","","","","2.93707","3.25806","3.23893","2.8389","2.80862","2.85215","2.59498","","","3.22863","3.18947","2.86725","3.06366","2.40162","","","3.33406","4.02097","3.66293","4.52603","3.73339","4.20718","4.32767","4.90878","6.77798","",
"Nigeria","NGA","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","3.21017","3.06369","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","2.03859","2.49203","","","","","","","","2.82278","3.26241","","3.79268","","5.9789","","","5.35175","","","","","2.98497","","","","","","2.22585","2.92365","3.0016","","2.39101","2.42201","","","","","","","4.49311","","","","","",
"Netherlands","NLD","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","6.32633","6.43519","6.42532","5.94174","6.443","6.47939","6.41901","6.28704","6.28898","6.1933","5.99243","5.84657","5.79129","5.59379","5.17616","5.56541","5.65557","5.99764","5.56396","","5.31719","5.24892","","4.83703","4.74209","4.65629","4.57432","","4.61254","4.57832","4.6189","4.75615","4.87973","5.10994","5.15019","5.20605","5.14168","4.97065","5.11925","5.49481","5.5558","5.52617","5.51428","","","",
"High income: nonOECD","NOC","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Norway","NOR","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","5.90406","5.89172","5.67366","5.55022","6.1636","5.97281","6.44435","","5.78015","5.54364","5.67885","5.6463","5.42937","5.25567","5.53983","5.78807","5.86597","6.29986","6.31038","6.37322","6.63614","7.67664","7.83043","7.69579","7.13815","7.30354","7.36069","6.96642","6.46468","6.82941","7.44132","7.4198","7.30252","6.86868","6.38566","6.53527","6.28934","7.09982","6.74996","6.45616","7.37183","","","",
"Nepal","NPL","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.89288","2.89331","2.97515","3.70838","3.15283","3.11435","3.17194","3.36464","3.60536","3.51721","3.80517","4.66376","4.71699","","","4.08747","4.72197","",
"New Zealand","NZL","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","4.75329","4.7467","5.16732","5.45479","4.45264","4.53242","4.46774","4.23261","4.44059","4.5327","","4.04571","3.54628","3.4303","3.91739","4.42588","4.81824","","","","","5.92607","5.74216","6.38369","6.15723","","6.6362","","6.56051","6.40697","6.42942","6.50391","6.26888","5.93511","5.92504","5.52808","6.34519","7.0531","6.99861","7.25271","","","",
"High income: OECD","OEC","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","3.79283","3.65626","3.38989","2.97824","2.83892","2.98794","3.12258","3.50822","3.44449","3.41326","3.18452","3.3568","4.11234","4.00595","3.20024","4.02031","4.32507","3.89697","4.02838","3.51722","3.85934","","","4.18775","","","","","","",
"Other small states","OSS","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","1.65429","1.57826","1.85125","1.89806","2.00856","2.21635","2.12237","2.20418","2.19701","2.12883","1.96952","2.01367","1.99577","2.06985","2.43543","2.67813","2.97746","","2.36382","2.51681","2.56676","2.5594","2.39868","2.606","2.81679","2.81057","3.0223","","2.61149","1.83782","","","","1.94841","2.25436","2.62638","2.63527","2.74623","2.59078","2.28687","2.22175","2.13628","2.49344","2.45459","",
"Panama","PAN","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","5.37489","4.45722","5.2896","4.62878","5.07492","5.48433","5.69683","5.64282","4.75022","4.78663","4.28153","4.1557","4.13961","4.2999","4.20038","4.26429","4.05148","4.6865","","","","","","","4.20261","4.78056","4.33518","4.07345","","4.83591","5.03969","4.34738","4.43821","4.41392","3.78917","","","","3.54055","","","3.29343","","","","",
"Peru","PER","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","3.48411","","","","","","","","","","","","","","","","","","","","","","","3.19257","","3.33631","3.50094","3.2764","3.06289","2.83824","2.92289","2.96114","2.88118","2.67639","2.6294","2.84364","3.13037","2.84742","2.68161","2.92168","3.27688","3.657","",
"Philippines","PHL","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","1.71773","","2.07493","1.68607","","","1.72621","","","","","","","","","3.04226","3.36287","3.56313","3.81449","","3.26766","3.02662","2.99708","3.0447","2.56797","2.42629","2.53381","2.59534","2.69298","2.65295","","","","3.41","","",
"Palau","PLW","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.81618","7.52348","7.47689","","","","","","","","","","","","","",
"Papua New Guinea","PNG","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","5.24716","","","","","7.38971","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.96754","4.26982","4.26455","","4.41976","6.38143","","4.98045","4.6411","4.99362","5.32975","5.39797","5.33218","5.38899","5.45666","5.22829","4.87176","5.07496","5.02705","5.09644","4.86121","","","","",
"Puerto Rico","PRI","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","7.25052","7.21458","6.47993","7.2869","6.22974","7.14049","6.38757","6.68103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.38242","","",
"Korea, Dem. People’s Rep.","PRK","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","1.63372","1.9352","3.06211","3.07842","","2.90019","2.69904","3.06712","3.18543","3.32877","3.23249","3.14222","3.26217","3.04895","3.15766","3.38719","3.4749","3.56937","4.07093","4.33704","4.84047","4.67084","4.61286","5.06512","","","5.04535","5.16177","5.33507","5.25588","5.27827","5.0423","5.07076","4.90802","4.92191","4.70213","5.56214","5.40289","5.12129","","","","",
"Paraguay","PRY","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","2.2811","2.47197","","","","","","","","","","","","","","1.54465","","","","","1.06207","","","","","","","","4.30809","4.45497","4.57071","4.25042","3.87704","3.94925","3.43809","","","3.54604","","","3.76766","4.96643","4.96304","","","",
"Pacific island small states","PSS","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.00028","2.69144","2.86783","","","1.74697","1.97006","2.77697","","","","","","","","","","","","","","","","","","","","3.57767","4.3453","3.72598","3.20019","3.84656","3.37394","3.46259","3.97188","2.70487","2.45446","4.22755","3.41315","4.53966","4.01224","3.46552","4.00712","3.52539","",
"Romania","ROU","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.38874","","","","2.86468","3.25094","3.50999","3.44506","3.27684","3.47503","","4.24614","","4.23975","3.52577","3.07337","2.9855","","","",
"Russian Federation","RUS","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.93981","3.10602","3.83902","3.67854","3.54787","3.77193","3.86626","","4.10175","","","","4.15467","","","",
"Rwanda","RWA","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","2.15021","2.23247","2.44128","2.66633","4.39297","","","","","","3.50578","3.33534","3.74663","","","","","","","","","","4.57848","4.09511","5.66607","","","","","","4.29646","3.782","","4.95011","4.71131","4.75101","5.02795","","",
"South Asia","SAS","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","3.89025","4.14255","5.97797","6.10957","","6.25535","","","","","5.82164","5.17939","6.03379","6.38302","5.7284","4.97447","4.60518","8.33827","7.10566","5.94348","7.76633","7.67961","7.14598","6.27747","5.43092","5.89117","","5.13781","","","","","","","",
"Sudan","SDN","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.01218","","1.42644","","1.6299","1.56307","1.96302","","2.20143","2.21868","","","","","","",
"Senegal","SEN","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.2003","3.15144","3.15748","3.29467","3.39194","3.50941","3.85473","5.13696","4.7723","","5.04807","5.53451","5.59998","","","","","",
"Singapore","SGP","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.1115","2.86984","2.49023","2.39011","2.44172","2.69253","2.45105","2.29136","2.24966","2.5603","2.58428","3.26855","3.94905","","","","","3.65584","","","","","","","","","","","","3.32136","3.55138","3.90063","4.00778","3.67701","3.21966","2.86787","2.96336","2.77936","3.03184","3.10836","3.07419","3.11531","2.90507","","",
"Solomon Islands","SLB","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.4","","","","","","","","","","","","","","","","","","","","2.75382","","","","","","","2.24871","","","","","","","","","9.87995","8.79999","8.97326","10.00108","","","","","",
"Sierra Leone","SLE","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.94937","3.46767","3.58631","3.29477","3.14475","2.83588","","2.55851","2.41317","2.77814","2.58864","2.67841","2.8817","2.37598","2.72976","",
"El Salvador","SLV","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","0.90451","","","","","","","","","","","","","","","","","","","","","","","2.31992","2.31992","2.54708","","2.87054","2.75909","","2.73246","3.01268","3.05447","3.74166","3.96954","3.48668","3.41749","","","","",
"San Marino","SMR","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","3.91767","","","","","","4.0159","4.10258","","3.05915","","","","","","3.20449","3.50356","3.92533","3.81647","3.61071","3.37464","3.36902","","","","","","","","","","","","","","2.30937","2.38373","","","","",
"Somalia","SOM","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","1.18469","1.27728","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.51091","4.70663","4.75188","4.58655","4.49298","4.42658","","","",
"Sub-Saharan Africa (developing only)","SSA","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.80521","","","","",
"Sub-Saharan Africa (all income levels)","SSF","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.73836","3.27162","3.34744","5.37622","4.51109","6.49984","5.69243","10.20764","9.47942","","6.08027","5.79135","3.90599","",
"Suriname","SUR","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.37926","4.46812","3.72795","4.31547","4.13969","4.12943","","4.1133","3.87263","3.94239","4.24367","4.21008","4.10176","3.76648","3.72126","3.54054","3.54412","4.02503","4.13874","3.98871","3.93731","","","",
"Slovenia","SVN","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.92382","","","","","","5.75708","5.65512","5.69129","5.63518","5.58241","5.57559","5.10509","5.10609","5.56859","5.56756","5.56985","5.65882","","","",
"Sweden","SWE","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","6.46351","6.63053","6.87818","","","","","","","","","5.28673","5.52166","5.3337","5.58579","","6.2239","6.92501","","7.16734","6.93026","6.81885","6.68601","7.00104","6.85764","6.72268","6.55951","6.41067","6.21507","6.39073","6.85779","6.62199","6.49112","7.65619","","","",
"Swaziland","SWZ","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","3.71435","3.9443","5.79652","6.36428","5.2972","6.58383","6.75364","","","","","5.8022","5.51156","5.66129","5.48457","","","","5.14029","5.65314","4.93816","","","5.09095","5.50848","5.51615","5.07651","6.80507","6.40261","7.42072","8.06158","","7.5187","7.0592","6.96617","8.63695","","","","",
"Sint Maarten (Dutch part)","SXM","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","4.18848","4.06639","4.24694","","4.28333","4.34502","4.74596","","","","","","","","12.02893","10.23305","9.7136","","8.29189","8.22952","","","","","9.02171","7.70369","7.77922","","5.99207","5.261","","","5.19333","5.37493","","","4.77012","","","","","3.60646","","","","",
"Syrian Arab Republic","SYR","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","3.58356","3.68991","","3.93451","5.83146","5.71442","5.51426","4.96617","4.57553","5.38393","5.89762","","6.13389","6.07005","5.62293","4.56184","3.61586","4.03414","","","","","","","3.69905","","","","","4.36049","5.04694","6.48084","5.37148","","5.346","4.87197","4.59525","5.13014","","","","","","",
"Turks and Caicos Islands","TCA","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.27335","1.64903","3.22786","2.64671","2.42614","","","1.59295","1.69477","","","","2.31174","1.98194","2.2579","","2.85071","","",
"Togo","TGO","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","2.1138","","","","","","","","","6.67914","","5.88208","","","5.39358","","","4.71763","","","","","5.67514","","","","4.41244","","3.98424","4.18572","4.50842","4.18779","4.01732","4.19533","3.62152","3.4069","3.66374","3.69932","3.43782","4.11576","4.4232","4.43707","4.66829","4.40514","4.83798","",
"Thailand","THA","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.06622","3.02915","2.55425","2.14687","2.38088","3.01672","3.21512","","2.84529","2.57454","2.88314","3.27388","3.46387","3.43722","","3.40798","3.11582","2.75342","2.50243","","3.0886","3.04541","","3.46129","3.16857","3.52053","4.55563","4.7008","4.99186","5.41043","5.01636","4.09107","3.97741","4.3196","4.22818","4.3373","3.83607","3.75055","4.12553","3.75264","5.15515","4.92835","","","",
"Tajikistan","TJK","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.18558","","2.06598","2.04298","","2.52871","2.07659","2.32863","2.37658","2.7758","2.42263","2.77208","3.51215","3.40348","3.41328","3.45983","4.09831","4.00675","3.93511","4.01803","","","",
"Turkmenistan","TKM","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.04925","","","",
"Timor-Leste","TLS","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.10202","11.46614","10.48715","9.46313","","","7.00852","",
"Tonga","TON","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","10.34651","","","","","","","","","","","","","","5.59089","5.46092","4.94077","4.53256","3.79232","4.15218","3.89872","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","3.76806","","5.56028","5.73999","5.87461","5.76769","","","","4.1999","3.65408","","","","3.43181","3.55855","3.24877","3.32521","2.43891","2.75612","2.75565","3.06529","3.54301","3.156","","","","","","","","","","","","",
"Tunisia","TUN","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","5.23516","4.88936","5.28605","5.45763","5.51745","5.53972","5.87949","","","","5.79086","6.02747","5.75489","5.98377","6.17647","6.42976","6.28781","6.67903","","6.27099","6.20198","6.20183","5.79003","6.81673","6.72078","6.45157","6.43859","6.46552","6.27219","6.52848","6.202","","6.22349","","","",
"Turkey","TUR","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","4.34774","2.9152","","2.2083","1.75491","2.6476","2.02923","1.73811","1.50957","","","","","","","3.36547","3.42483","2.25111","","","0","2.95752","2.58992","2.71185","2.81861","2.96035","3.11739","","2.86247","","","","","","","","","",
"Tuvalu","TUV","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.55418","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.24927","2.13807","","","","","","2.53283","2.45859","2.17591","","","","","","4.65018","4.61078","3.2711","4.0419","4.25245","4.04365","4.62239","","","","3.48143","",
"Uganda","UGA","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","3.16105","","3.35023","3.39092","3.22103","2.67659","","","","","","2.51552","1.68909","2.42836","3.43196","","","5.10365","","","","","","","","","","","","2.46167","","","","4.95237","","","","","3.25429","2.25446","2.69587","2.7226","2.20093","","",
"Ukraine","UKR","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","4.57293","","","","","","","","","","","","","","","","","","","","","","","","","","","5.45601","4.44884","3.61808","4.16623","4.68049","5.43333","5.60241","5.30832","6.05848","6.20873","6.1512","6.42993","7.31088","","6.16237","6.69233","6.67166","","",
"Upper middle income","UMC","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","1.98713","2.15951","","","","2.37339","2.56679","3.10283","","","","","2.47908","2.41153","","2.27172","2.5214","2.86987","","2.24337","","2.42255","2.80096","2.3222","2.06821","2.49954","2.71475","2.88026","","","","","4.35527","","","","",
"United States","USA","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5867","","4.67741","4.79609","4.81641","4.89907","","","4.8741","4.94153","","","4.81543","4.84934","","5.45786","5.4062","5.56551","5.30923","5.07365","5.38881","5.24649","5.30354","5.24958","5.42001","5.2239","","","","",
"Uzbekistan","UZB","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","5.56681","","","5.41258","","5.84482","","","","","","","4.74102","6.77285","7.91381","","7.80199","8.63783","","6.35081","","5.67432","","5.68978","5.08415","","","","","",
"Venezuela, RB","VEN","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","3.74569","3.71158","4.24637","","3.55505","4.56099","","4.50385","","","3.88187","4.56524","4.4317","5.21235","4.34761","","","4.16009","3.74109","","2.52841","","4.45462","3.94532","5.17319","","","","","","","","","","","","3.66906","3.62732","","6.87468","","","","","","",
"Virgin Islands (U.S.)","VIR","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.88674","","6.28535","","6.30311","","","",
"Vanuatu","VUT","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.38802","","","","7.64082","6.16283","7.00363","8.95115","8.13175","8.44173","","","","","5.78303","5.01287","","","","","","",
"West Bank and Gaza","PSE","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"World","WLD","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.01625","3.58293","3.82629","3.84139","","","","","","5.14421","","","","","","","",
"Yemen, Rep.","YEM","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.66163","9.24471","","","","","","","4.5606","","","","","","","",
"South Africa","ZAF","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.33351","5.46302","5.00923","5.28974","5.91858","","6.06783","5.80609","","5.57576","","","5.87522","5.44358","5.15949","5.06623","4.86485","5.06891","5.06319","5.07257","4.97414","4.86601","5.24869","5.72174","5.96275","6.36892","5.99752","6.05629","",
"Congo, Dem. Rep.","COD","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","2.26731","2.53505","2.79982","1.29945","0.70414","0.8257","0.7225","0.8612","0.81484","","","","","","","","","","","","","","","","","","","","","","1.60244","","","2.24475","","",
"Zambia","ZMB","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","4.38781","6.09535","5.94579","5.48807","4.87801","6.23854","6.02694","5.69251","4.74075","4.15494","4.12671","4.00072","5.15487","5.38802","4.98856","4.14584","3.33899","2.66226","","","","2.74057","2.0916","1.94208","1.79352","1.83853","","","2.11823","1.77495","1.78819","","","","2.46343","1.73553","","1.24076","1.09972","","","","","","","",
"Zimbabwe","ZWE","Government expenditure on education as % of GDP (%)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","2.31784","2.54418","3.35154","","4.14548","5.7915","7.41926","","11.64476","12.33729","12.28423","12.45426","","22.32221","","44.33398","","","","","","","","","","","","","","","","1.9661","","","","","",
